	1884
排替压力	1
"关中南部	1
 气相色谱-质谱	1
 卡塔克1区块	1
 生态绿化	1
 化学吸附	1
 瞬时振幅法"	1
大姚地震序列"	1
中南沟	1
 石牛栏组	1
初始各向异性	1
组合	2
 Map Objects(MO)	1
 新元古代"	1
 结构类型	1
 人造金刚石	1
洞穴岩浆作用	1
"三江造山带	1
地质事件群	1
配方优化"	1
 贝叶斯分类理论"	1
贵州衙门洞"	1
 风化成壤强度	1
实践"	1
 数值模拟	29
氯化亚锡	1
气田	2
"伴生金矿	2
 综合利用	5
 岩石圈	1
热水沉积岩	3
"1:5万土壤数据库	1
力矩"	2
富营养化"	1
"τ-p变换	1
复合形法	1
沉积展布	1
沉积演化"	2
"砂-泥岩界面	1
 套管波	1
 基本层序	1
高铁锰矿井水	1
上升	1
数据采集	7
 显微构造"	1
开鲁坳陷	1
地震形势"	1
"单线铁路隧道	1
昆明东川城区"	1
内聚力"	1
俯冲带	3
 裂缝识别系数	1
坡度	3
地震活动增强	2
 河漫滩	1
 水平位移"	4
走构由茶错	1
"胶州湾	2
面向目标	1
 辐照处理蓝色托帕石"	1
神东矿区	1
 非饱和-非稳定渗流	1
"甲烷缺氧氧化	1
传播与演化"	1
 高斯平稳场	1
"金刚石勘查	1
环境影响识别	1
"城镇建设占用耕地	1
 海底表层沉积物	1
"铁多金属矿	1
 有限块体	1
矿业立法	1
综合检测和评价	1
 二元沉积韵律	1
安全引水量	1
"沉积速率	1
"铜-镍硫化物	1
 地质环境条件	1
"球谐函数	1
森林草原交错带	1
"烧变岩	1
松木果	1
"叠前时间偏移	3
 成因分析"	2
 前陆作用	1
数值分析"	1
 桩土共同作用	3
小江流域"	1
 吉林省"	1
 天然气包裹体	1
 次生油气藏	2
房地产"	1
 有限元分析	3
隶属函数"	1
流体	12
钻进泥浆	1
三江并流自然遗产地	1
"深水相	1
同变形花岗岩	1
瓦斯突出	1
南水北调	1
岩性油藏"	1
 正构烷烃"	1
"大面积深厚杂填土	1
大别造山带"	1
 爆破	2
重力侵蚀	1
 小眼井	1
 复杂砂岩储层	1
 地下连续墙	5
 上白垩统	3
"温室气体	2
"初至	1
 河南夹沟"	1
单砂体	1
 食性	1
 羌塘盆地	2
"失稳基坑	1
 最大干密度	1
富稀土矿物"	1
基准面	2
"富硼建造	1
措施"	6
 水化学变化	1
裂隙带"	1
 激发极化	1
 古近系	21
 断裂输导体系	1
有机氮	1
 磷灰石	1
 多种岩石组合	1
用途	1
 东营凹陷"	3
"造山带层序地层	1
图形偏移"	1
数值模式匹配法	1
 贝叶斯分析	1
"洞庭盆地	1
 面板堆石坝"	1
"康西瓦北侧	1
 变异系数	2
 桩端承载力	1
 反算法"	1
格构梁	1
多金属结核"	1
40Ar/39Ar年代学	3
 胶莱盆地"	2
"多重分形滤波技术	1
 提取剂	1
 临界滑动面	1
"南岭	2
 刚度矩阵	1
表壳"	1
 新疆若羌县"	1
 方法组合	2
"中强地震	1
 火山-岩浆弧	1
垂向入渗	1
 朝阳	1
水文地质旋回	1
盐岩	2
测井	6
 摩阻力	3
"凹凸棒石黏土	1
 水力联系	1
"煤田区	1
"纳木错	1
 景观分析	1
 应力强度因子	1
广义S变换	1
粒度特征	2
"层状岩质边坡	1
矿化度"	1
新疆西准"	1
地下水矿化度	1
 成矿特征	4
砂岩裂缝	1
 测斜仪	1
简化毕肖普法	1
Ar-Ar同位素定年	1
 敏感性试验	1
重金属	16
 轻烃	8
"挤密砂桩	1
 锆石U-Pb年代学	1
氮同位素	2
X光岩组	1
"突发性地质灾害	1
"破裂大陆岩石圈	1
 地球系统科学	1
 多分支水平井	1
"泰康地区	1
东濮凹陷	2
岩溶塌陷	1
资源"	1
U-Pb年龄	3
大理-瑞丽铁路"	1
"哀牢山浅变质岩带	1
地质导向	3
"桩端阻力	1
地质单元	1
显生宙"	1
长兴阶	2
大寺组	1
监测网设计	1
 富水性特征	1
地质统计学	2
 早寒武世	4
Sr和C同位素	1
能量分布"	1
 雪山组	1
 水压致裂	1
构造组合型式	1
古城"	2
 储层沉积	1
扭转波分裂	1
地壳黏度"	1
 层间裂隙	1
"潜花岗斑岩	1
东西向分区	1
后期叠加改造	1
"山洪灾害	2
索氏提取	1
铝硅质量分数比"	1
 黄河三角洲"	7
技术应用"	1
地下水化学场	1
指标"	1
食肉类"	1
"松潘—甘孜	1
酉西岩组	1
影响	7
 琼东南盆地"	2
湖南郴州"	1
nssSO42-"	1
 水泥土搅拌桩重力坝	1
三维有限差分法	1
 反射地震	1
可更新能力	1
变形与扩展"	1
D/O事件年代"	1
 沉降监测	2
中浅层	1
多参数反演	1
"天然气层识别与评价	1
中元古代晚期—新元古代早期	1
 土钉墙	4
频散曲线"	2
 复杂油水层	1
 综合支护"	1
"压力	3
双波长分光光度法"	1
铀矿找矿"	1
 双峰式	1
 弛豫时间谱反演	1
"龙门山中段	1
东	5
 苏里格气田"	1
复合材料	1
 典型滑坡变形特征	1
鲁西隆起"	1
 应力状态"	2
"施工工艺	1
 工程性地面沉降	1
 地质调查	1
龙木错—双湖—吉塘	1
流体类型"	1
水文地质钻探	1
城市灰尘	1
"苯并咔唑	1
驱动力GM(1	1
 理论模型	1
替代能源	2
 阿尔泰造山带"	1
二维反演	4
"环境容量	1
"复合土工膜	1
"土地政策	1
"星23区块	1
 定向	1
"孤北	1
 孔雀1井"	1
"金-羊盆地	1
高频	1
 有机质"	1
多阶段铀成矿模式"	1
 网喷混凝土"	1
 膨胀土	8
订阅	1
 异常信息	1
"煤矸石山	1
福建省"	1
热水沉积模式"	1
电阻率层析成像	1
不同粒级	1
"绿水评价	1
 堆积体	1
 长周期	1
地震闭锁区	1
 孔隙流体流动	1
 吸附势	2
繁昌	1
 解吸	1
 反力	1
粘塑性法	1
 预检	1
湿地分类系统"	1
"蚀变分带	1
潜山裂缝性储集层	1
"蒙古亚板块	1
"新元古代-早寒武世	1
 滇黔桂"	1
冻胀控制"	1
 储层成因	1
武隆后坪"	1
保险风险	1
钻井速度"	1
高密度	1
回归分析	3
"未确知测度	1
深反射地震	1
"铺盖裂缝	1
 倾油倾气性	1
鄂尔多斯盆地东胜地区	1
"后评价因子	1
三维地震调查"	1
红腺忍冬"	1
生态环境效益	1
侵入特征"	1
 触发	1
"东昆仑断裂带	2
启动压差	1
三角洲"	1
 黑云母(40)Ar/(39)Ar法定年	1
辽河油田"	1
顶进力	1
鄂尔多斯盆地"	32
礁滩沉积体"	1
 氦气藏"	1
 时频三原色	1
试验研究"	4
JPQ系统	1
 重庆市"	1
土地资源管理"	1
 分解	1
"WASP6模型	1
盐池县	1
 酸性地下水	1
"模糊综合评判（FCA）	1
铜镍-钛铁复合型矿床	1
"西南地区	1
 科学思维"	1
 氧化损失率"	1
危险性预测"	1
广义屏方法	1
"九曲岭地区	1
 泥底辟热流体	1
 软玉	1
 祁连山断层	1
 齿冠高度	1
 区域性地面隆起	1
 约束平差"	1
 太平河	1
颗粒间破碎	1
 构造裂隙	1
水平切片	1
 有限元分析"	2
 分类学	2
 浅成低温热液型矿床	1
 沉积物类型"	1
夹层法"	1
海洋环境	2
 频谱分析模型"	1
 找矿方向	14
 开挖荷载"	1
直罗组下段下亚段砂体	1
复合油藏"	1
加载顺序	1
苯酚	1
 模型测算	1
 放射性	2
"东亚、东南亚国家	1
 挡土墙	2
双共轭梯度法	1
"红柳峡	1
水化学动力带	1
 早三叠世	3
 大型锡矿	1
"气/源岩	1
临界滑面倾角	1
层界面	1
 金坪子	1
短期预测效能"	1
太古宙-古元古代	1
岩浆房过程"	1
 地震高分辨"	1
地球化学背景值	1
"齐波夫定律	1
 数学形态滤波	1
盘古梁长6油层"	1
置信区间"	1
经济协调	1
SNS柔性防护系统	1
持续生产"	1
"离子色谱	1
SHRIMP测年	1
 压缩性"	1
 藻灰岩	1
"环境地质学	1
西霞院工程"	2
水深	1
平衡点	1
 动态施工	1
"SMW工法	2
"资源储量估算	1
深浅构造转换	1
"半解析有限元	1
灾害成因	1
 贸易航线"	1
"东岗岭组	1
"剥蚀面序列	1
动力本构模型	1
MAPGIS"	1
 评价模型	1
构造侵蚀"	1
"岩土受载	1
 速度	1
裂谷盆地"	1
 总计给量	1
冀北滦平盆地"	1
 太平洞	1
活动大陆边缘"	2
 四川雅安"	1
油气成藏机理	1
含水介质	1
"变密度	1
 三维可视化	5
构造作用	1
注浆法	1
桩身强度	1
 常见问题	1
 深水井	1
"东图津河组	1
集集地震"	1
光释光"	1
铁岭地区"	1
战略调查	1
 岩石地基	1
"遥感动态监测	1
"包气带粘性土层	1
 地球化学异常特征	1
有限单元法"	4
个旧地区"	1
 折迭突变模型"	1
"多源异构土地利用数据	1
 代县"	1
 工程力学特性	1
 洪水预报	1
"物探	3
围岩稳定性	1
X射线粉晶衍射	2
防治效果	2
滑带土	2
 前陆冲断带	4
上黑龙江盆地"	1
 压实	1
 密度异常	1
中新世黄土	1
"激光扫描共聚焦显微镜	1
 荷载传递规律"	1
安洛勘探区"	1
 蒸汽范围	1
 按稳定控制设计	1
改进算法	1
陆内伸展作用	1
 海啸数值计算"	1
"同位素测年	1
基质吸力	1
地质要素	1
地下水作用	1
地质环境	15
 稠油	3
根缘气	1
 乌郁盆地	1
"强地震动	1
整治工程	1
 地质样品	1
土地荒漠化	1
非稳定流"	1
 小有孔虫	1
接地电阻	1
贡献率	1
"叠加速度分析	1
优选调参子空间"	1
 成像光谱"	1
 综合勘探	1
 发育机制	1
 地铁盾构隧道	1
 多井层位标定	1
相关关系	2
地球化学障	1
 解释模型"	2
"铂掺杂	1
 地槽褶皱区	1
元古宙	2
动态建模技术	1
 贯通型输导格架	1
铜金矿勘查	1
"红壤坡耕地	1
"矿区地理环境	1
精细评价	1
 肯尼亚"	1
新近纪—第四纪"	1
渗流性态"	1
"铜锌矿	1
凤凰国家地质公园	1
"北祁连	2
初始含水量和干密度"	1
应用地质学	1
海下	1
 开采顺序	1
"三维VSP	2
中国"	28
 潜蚀"	1
南雅尔当山	1
 边界应力	2
岩体参数	1
 氚"	1
新武吕溪	1
"变质花岗岩	1
 缓倾层状岸坡	1
高镁富钾火山岩	1
"横断山	1
主元素	2
 环境演化"	1
聚集规律	1
卡尔曼滤波	1
 实例分析"	1
Re-Os同位素体系	1
偶联剂"	1
 天然气"	2
防治对策	14
神农架"	1
"大理岩中的榴辉岩	1
 比值增强	1
砂卵石地基	1
径向小导管注浆	1
蚀变英安斑岩	1
 技术素质	1
小井距	1
 喀斯特地区	1
 检波器"	1
探讨	1
 护壁桩	1
富金成矿流体"	1
矿山土地管理	1
"塔里木地区	1
 分布式水文模型	1
富Nb玄武质岩	1
"连拱式支撑体系	1
 规则	1
 工程地质分层	1
 锥型桩	1
锆石U-Pb	1
 实体试验	1
 离散单元法	1
 大平房油田"	1
 规划	3
 生烃演化"	1
大别-苏鲁"	1
 可持续开采水位"	1
 百年尺度	1
 水域面积	1
 粗粒土	2
"Matlab	1
斜方辉石	1
"现代人起源	1
变形参数"	1
 土地征用	1
系统聚类	1
 解释处理技术	1
"水量统一调度	1
"低山丘陵区	2
 相邻最近插值"	1
 解析解	4
"运城盆地	1
"生态旅游	1
采矿权	1
驱动力	9
 变形模量	3
高阶差分	1
 应力松弛"	1
"黑河	1
"套钻	1
含油气系统	8
 傍河水源地	1
 纵横波速度比	1
 耕地保护政策	1
碰撞后环境	1
BCR连续提取"	1
"“白水江群”	1
 成藏特征"	1
 沙四段	2
碳封存"	1
早古生代俯冲型石英闪长岩	1
"危岩	1
尾波Q值"	1
 三角洲	2
"土壤退化	2
浅海湍流特征	1
"频散	1
实验室试验"	3
"资源储量	1
 上新世/更新世	1
 克兰盆地	1
地震定位	1
"胶东	1
岩性圈闭"	3
 大气环流	1
"沉积演化	1
 疏干方式	1
"七里北构造	1
Nakamura方法	1
 波场特征	1
农地整理	1
 铅锌矿（化）体	1
 固体潮	1
"地球表层系统	1
 区域稳定	1
岩石物理模型"	1
"鄂尔多斯盆地西南缘	1
减水减沙	1
蚀变岩型金矿	1
"高阶水平导数	1
"裂隙岩溶水	1
古里脑	1
开发对策"	2
"地震烈度	1
易发性区划	1
 低温热液	1
 压缩"	1
防污染性能	1
孔内雷达	1
"黑龙江省	1
"Ar-Ar年龄	2
开挖	3
减灾措施	1
"小江断裂	1
断裂构造	5
 伊吾县	1
 中波长	1
"基坑开挖	1
"逾渗网络模型	1
 误差分析	3
 P-S曲线"	1
 孔隙发育	1
 中源地震	1
 FLAC~(3D)	1
CO2气	1
规划成果	1
"生源沉积物	1
成果分析"	1
 扇三角洲前缘	1
 生态灌溉量	1
体积估算	1
"路堤边坡	2
地幔橄榄岩包体"	1
碎屑锆石	1
 水平与竖向地震	1
 体属性	1
振孔高喷成孔	1
深大断裂"	1
"氡射气系数	1
"CSAMT	4
短时傅里叶变换"	1
坡折	1
"黄河	4
年代地层划分"	1
残留可容纳空间	1
HTI各向异性介质"	1
"信息技术	2
纳米微粒	1
元素组成	1
爆破震动	1
地理信息	1
就地起沙	1
 分异程度	1
煤层底板注浆改造技术"	1
"录井资料	1
用益物权	1
 成矿作用年代学	1
"泥石流危险性分区	1
 变密度图	1
生物降解作用	1
气相色谱法"	1
震源机制"	2
电子探针	3
 调温效果"	1
水泥环厚度"	1
 共价键	1
 口部构造	1
"原油裂解气	1
 四性关系	1
桩端阻力"	1
流变	1
更新能力	1
条件价值法	1
 压扭构造体系	1
 绢云母—冰长石型"	1
 概率模型	1
衰减规律	2
 沉积物"	1
制油"	1
 联合迭代重建技术	1
 自然条件	1
"胜北洼陷	1
 储层保护"	1
青海南部扎河地区"	1
"西南岩溶区	2
"热释光	1
 脉动	1
"动力响应	2
 Fe（2+）-Ti（4+）荷移"	1
 IFFT算法	1
层序识别	1
 吸收边界	1
完全混溶	1
下地壳流动	1
 索索泉组	1
"地下水可持续开采量	1
 防治战略"	1
 除油菌	1
 红外光谱	3
岩石磁性	1
气毛细管封闭	1
混合延拓法"	1
 波形匹配	1
 互均衡处理	1
柳林-长湾"	1
古珠江	1
"房山岩体	1
"再沉积	1
相变	2
"生态足迹	3
作用机理	2
"珠江三角洲	2
质量管理	1
"重力挡土墙	1
环境影响评价	3
Gavuu段	1
 Mapinfo	1
"目标层次建模	1
古近纪"	1
势高"	1
 金湖凹陷"	1
"中国区域年代地层表	1
波形	1
盐墙	1
 支撑压力	1
"成矿结构体系	1
"塔里木西段	1
"万寿岩	1
"红外反射光谱技术	1
 阻尼比	2
 近滨沙脊砂体	1
碳酸盐岩油气藏	1
 被动侵位	1
伊什基里克山"	1
 正态分布	1
重排藿烷	1
地表变形速度	1
射线分布	1
 次固结	1
"防沙堤	1
 沉积物波"	1
 结构性"	3
吉林省西部"	1
 盆地流体	1
"龙城翼龙	1
青藏高原北缘	1
 孕震空区	1
 末次冰消期	1
"环境同位素	3
 动态增强图像	1
铀资源	3
"网络	1
"碳酸盐岩	18
 低信噪比	1
 资源潜力	5
 志留纪温泉沟群	1
"Probowmania（Probowmania）	1
 逾渗网络模型"	1
地层格架	4
 工程地质问题"	1
主事件定位	1
 开发对策	1
可持续利用"	3
 圈闭群	1
塑性极限分析	1
洋壳	1
苏10区块"	1
"月球探测	1
"高Mg闪长岩	1
 伸展型构造	1
 渗滤浸出	1
钛值	1
"40Ar-39Ar同位素测年	1
"双桥静力触探	1
"科学发展观	1
 海洋沉积物孔隙水"	1
神府东胜地区	1
工作方法	1
"吐鲁番坳陷	1
"昆仑山口西地震	1
油气显示	1
 调查统计"	1
成藏"	7
 松弛土压力"	1
双湖地区	1
 霍林河南露天"	1
准格尔煤田"	1
"和田河气田	1
外壳设计"	1
气相	1
高强低弹混凝土"	1
"地质取样钻机	1
天然CO2气藏	1
 青藏高原生长"	1
含矿酸性火山岩	1
"大震活动	1
沙漠化过程	1
"随机建模	2
修正等时试井"	1
 耕作土壤	2
压扭"	1
 智能服务引擎"	1
 水合物"	1
九寨沟"	1
挤土影响	1
箕状断槽	1
泰山	1
综合信息	1
"软流圈	1
西华山	1
 深部成矿预测	1
"林芝	1
 排水采气"	1
 车莫古隆起	1
房屋易损性矩阵"	1
 台北凹陷"	1
 抗剪强度参数	1
 泥浆密度"	1
 深水区	2
 测井资料	5
 方法研究及探讨"	1
 黄土-古土壤序列	1
"流体测项	1
 群桩基础	1
 库兹涅茨曲线	1
 系统集成"	1
 颗粒曲线	1
沥出液	1
优化设计"	3
 工作机理	1
 测井曲线活度	1
 岩浆铜镍矿床	1
盐碱矿	1
"黏粒矿物	1
变化态势	1
 倒频谱	1
 实际应变	1
应力-应变本构模型"	1
"强震	3
白云石化作用	1
 穿越施工	1
 力学响应	1
 震害分布特征	1
 杭州湾"	1
征地	1
油气勘探"	12
"数字信号处理	1
"Q型聚类分析	1
宇生同位素	1
二叠纪末	3
 罗塘群	2
 分层总和法	3
防渗墙"	1
库姆组	1
组分	1
纵向	1
SHRIMP锆石U-Pb年龄"	1
B/S结构	1
 有限覆盖技术	1
 剩余油分布	1
"双孔隙度模型	1
土壤性质	1
"联合齿叶(新种)Tingia unita sp.nov.	1
 海岸沙丘群	1
"地热能源	2
奥陶系灰岩"	1
喀雅克登塔格	1
震源参数	4
鄂尔多斯盆地北部"	1
 岩溶地区	1
 水驱油"	1
地质勘察	2
 邢台	1
变形观测"	1
印度大陆	1
渤中坳陷	1
隆起带	2
多频聚焦	1
苏里格气田	2
 陆缘活动带	1
 油气运聚规律	1
"高速公路	14
成油母质	1
达连河组	1
 原岩	1
"空间信息	1
软基工程	1
"生活饮用水评价	1
饱和度测量	1
"条形山脊	1
 地下水埋深临界动态	1
"顶板	1
双台河口"	1
CBERS-1影像	1
 物理模拟实验"	1
消解炉消解	1
 降雨量	1
 预测	13
盆地	3
 静地震	1
 聚煤特征	1
回灌	1
 动力机制"	1
"南祁连	1
巨量物质超深俯冲	1
六盘山盆地	2
预测模型"	1
 扩散半径	1
"绿松石	1
 积温	1
"废水处理	1
"古地震历史	1
锆石Hf同位素	2
 细颗粒泥沙	1
 二维有限元分析"	3
 边滩	1
超镁铁岩	2
VC++"	2
 边界元	1
新生代隆升与剥露过程	1
"乌达烟煤	1
属性模型	1
 海底沉积物"	1
施工实例"	1
"洋山深水港区	1
新原理新技术"	1
"广义 S 变换	1
 结构面	2
"硫酸根离子	1
"深海研究	1
油田开发	1
"长江上游	3
 水准测量	1
技术"	3
"生态环境用水量	1
 信息提取"	1
泥岩	1
"穆家庄铜矿床	1
 数据查询	1
 农业地球化学	1
 岩溶"	1
"武汉长江隧道	1
 岩性油藏	3
 腐木淤泥混合土	1
 合煤岩系	1
泥炭资源	1
侵入体	1
硬壳层"	1
气象预报预警	2
目标评价"	1
对策建议"	2
基坑涌水	1
"多阶段目标决策	1
 异常下限	1
"水质监测	2
潜火山岩	2
探索性空间分析	1
形成过程	1
 古生代盆地	1
"油气成因	1
综合分类评价"	1
极限近似模型"	1
雅鲁藏布江	2
石英闪长玢岩	1
污泥	1
 古陶片	1
 非线性渗流	1
 指示因子	1
"环境地球化学	1
微古生物"	1
 北祁连成矿带"	1
 普里兹带	1
"安全	1
 体积缩减量	1
 主动土压力	2
 矿集段	1
 数据库建设"	1
SHRIMP年代学	1
构造圈闭	1
地层格架"	2
小气候	1
强度	3
数据预处理	1
活力	1
"郑州东区	1
 温跃层深度	1
 孔径	1
折光率	1
矿物识别	1
 微观孔隙结构	1
 活动构造环境	1
生物标志化合物组合	1
 区域地球化学勘查	1
 支护结构	7
矿化垃圾"	1
掺砂试验	1
 综述	4
设计优化"	1
 ESR年龄"	1
环境质量评估	1
地壳上地幔结构	1
"超大直径深基坑	1
 S波分裂	1
 源距"	1
"后碰撞时限	1
 两种介质	1
 深埋岩溶	1
氢氧同位素	1
"历史地震	1
逆冲推覆构造带	1
 地化特征	3
 S波速度异常	1
时间尺度"	1
"基质镜质体	1
"复杂断块群	1
21世纪初	1
高舟牙形石	1
土壤水基质势	1
"X射线荧光分析	1
"隧道超前预报	1
等震线	1
地层含水性	1
 K-均值法"	1
青岛胶州湾"	1
排桩"	1
"薄层预测	1
"北山	2
三维模型	1
火山碎屑岩	3
 识别标志	3
下古生界	3
 上海地区"	1
 南海"	7
Muglad盆地	1
 珠江三角洲"	3
相似模拟	1
坡地	1
 优缺点"	1
土质改良	1
耕地保护	1
"BSR	2
泥浆侵入	1
 高效地震采集"	1
 地应力	5
大陆裂谷	1
软沉积变形构造	1
 闪长质包体	1
 预压	1
深覆盖区	1
 质量因素"	1
SiO2含量	1
盆地中心气	1
双相介质"	2
"高山地区	1
"岩石圈演化	1
研究现状	2
地震波成像	1
"区域	1
江苏扬中"	1
 找矿效果	1
 表面活性剂	1
 水"	1
偏移成像"	1
结构能系数	1
综合	1
稳定同位素	7
 初至	1
"北京亚奥国际广场	1
多目标计算	1
"山西省代县	1
"磷氯铅矿	1
松散煤体	1
流域	5
亚临界区"	1
截断扫描波速	1
 增量法	1
"印支期玄武岩成矿	1
 施工控制"	1
 表征方法"	1
灰岩溶解	1
防渗帷幕	1
 控矿构造	2
白垩系自流水盆地	1
测井评价油层"	1
"水口山	1
 液化"	4
 土壤盐渍化	1
硝酸根离子	1
有限元法"	2
 示踪	1
低电阻率油层	1
多拉纳萨依"	1
活动方式	1
"非均匀介质	1
 成矿年代学	1
 基本原理	1
黑潮"	1
"HPGe γ谱仪	1
"三叠系地下水	1
人工补给	1
 芜湖市"	1
"超欠挖	1
"勘探	2
 地面沉降"	3
未剥蚀厚度	1
渐近展开	1
